game_number,day,active_networks,last_day_networks,OML,OMH,OFL,OFH,YML,YMH,YFL,YFH,l1_price,l2_price,l3_price,l4_price,l5_price,l6_price,l7_price
155,52,4,0,2,3,1,0,2,3,0,0,4.262668143363277E-5,1.141852620566901E-4,1.0E-9,0.11343532165569449,0.0129810943037749,0.01,0.0
155,53,5,0,2,4,1,0,2,4,0,0,4.5228400934934546E-5,3.537205078733282E-5,1.0E-9,0.10917042476456595,0.014769548235777523,0.0129810943037749,0.0
155,54,5,1,2,4,1,0,3,4,0,0,7.905651278243934E-6,2.3796923151915805E-5,1.0E-9,0.014828358958211038,0.0129810943037749,0.0,0.0
155,55,5,2,2,3,1,0,2,3,0,0
155,56,5,3,1,2,0,0,2,2,0,0
155,57,2,2,1,1,0,0,0,1,0,0
155,58,0,0,0,0,0,0,0,0,0,0
155,59,0,0,0,0,0,0,0,0,0,0
155,60,0,0,0,0,0,0,0,0,0,0
156,0,8,0,3,3,1,1,2,4,0,2,0.30000000000000004,0.18089851483193925,0.17870684699258707,0.15066314923135077,0.14189499331701547,0.1248147838506613,0.11369091031747615
156,1,8,0,3,4,1,1,2,4,0,2,1.0E-9,0.3996869467928125,0.29140433167437263,0.2,0.18192357023845365,0.17856341584501326,0.16009289258420162
156,2,8,0,3,4,1,1,3,5,0,2,1.0E-9,0.4885,0.29140433167437263,0.19846042277312909,0.17862023740988603,0.12415712893831815,0.11067285361570305
156,3,8,0,4,4,1,1,4,5,0,2,1.0E-9,0.5225,0.29368625947654414,0.2020327103830454,0.16321653431803235,0.14483593584658339,0.136542770344668
156,4,8,8,5,5,1,1,4,5,0,2,1.0E-9,0.6065,0.3120392319898906,0.20566929916994023,0.1853698949148984,0.1812622342886304,0.11247542406186799
156,5,4,2,2,2,0,0,2,1,0,0,1.0E-9,0.30580235601240313,0.20937134655499914,0.1723045941937621,0.16676369020598122,0.11349033500895475,0.0
156,6,3,1,2,1,0,0,2,1,0,0,1.0E-9,0.21406213631429744,0.19618095172203417,0.18689285367645267,0.13154413387970906,0.101679114073688,0.0
156,7,2,0,2,0,1,0,2,1,0,0,1.0E-9,0.1872547184186816,0.1776269357040517,0.17487058095582542,0.14047268800075768,0.10419357388727807,0.0
156,8,2,1,2,1,1,0,2,2,0,0,1.0E-9,0.18321937923675902,0.1799113171689078,0.17233144895747027,0.12419786338357958,0.11367008676794733,0.0
156,9,2,0,1,2,1,1,1,2,0,0,1.0E-9,0.16297363783109714,0.14750748710919603,0.12343411945342221,0.12174950659839498,0.10849059430608458,0.0
156,10,3,1,1,3,1,1,1,3,0,0,1.0E-9,0.1859383738549208,0.15409878470171456,0.1449650508507609,0.134132865290432,0.1012013539632359,0.0
156,11,4,1,2,2,2,1,2,2,1,0,1.0E-9,0.2,0.19104318614933374,0.16953377833202624,0.14684959651182078,0.11901800519832101,0.06885352296515569
156,12,4,1,1,2,1,1,2,3,1,0,1.0E-9,0.19551384222826967,0.16334419514822288,0.1564902725228218,0.12220955404399493,0.04733437005527801,0.0
156,13,4,1,1,2,1,2,2,3,1,1,1.0E-9,0.17948985232999204,0.14228220843848977,0.14224965772324502,0.13022065036196398,0.03235579020870888,0.0
156,14,4,2,1,3,1,3,1,3,0,1,1.0E-9,0.2,0.11717030999999997,0.11157158508340553,0.11149416942757823,0.1050540690976497,0.06735521293195651
156,15,3,1,2,4,2,4,0,1,0,1,1.0E-9,0.1722669539697684,0.16818384636370082,0.12074718023286,0.08131179449999996,0.07784117351402288,0.015708874321918267
156,16,3,0,2,3,2,3,1,0,0,0,1.0E-9,0.17968032703987669,0.17560121586491423,0.12374212735289802,0.08663995056218046,0.05115052163449996,0.0108969979631962
156,17,3,0,3,3,2,3,1,0,0,0,1.0E-9,0.17680642279470168,0.15471991508978683,0.14264283323482874,0.09232786331658761,0.018240427719672554,0.005953555615979482
156,18,3,1,4,4,2,3,1,0,0,0,1.0E-9,0.19286575016161595,0.14282507123091004,0.14203899267757164,0.09838918754332159,0.012017537645193083,0.0
156,19,4,1,5,4,2,2,1,0,0,0,1.0E-9,0.1508941483186509,0.12217925828268016,0.11533328147609472,0.10266685170910277,0.016527420777836407,0.0
156,20,4,1,4,4,1,1,2,1,0,0,1.0E-9,0.1773402966633571,0.16074675437948727,0.15068503739260397,0.11683261413528394,0.023349983954417345,0.0
156,21,4,0,5,4,2,1,2,1,1,0,1.0E-9,0.19298732415542025,0.1740889712685656,0.13303878088498156,0.12450267525326533,0.04549999999999996,0.033952812860805245
156,22,4,1,6,4,2,1,2,1,1,0,1.0E-9,0.1866502845467924,0.15023767000726584,0.14130972703060582,0.06550708258450554,0.05862064073470806,0.0
156,23,4,1,5,4,2,2,2,1,1,0,1.0E-9,0.2,0.1680468203843967,0.16374273323274205,0.13414095168450885,0.08497308616050483,0.03446655150183758
156,24,4,2,3,3,0,1,2,2,0,0,1.0E-9,0.1984006626812594,0.17931285670698738,0.14099825514319866,0.11392097228561043,0.02123765140422953,0.0
156,25,3,0,1,3,0,1,1,2,0,0,1.0E-9,0.1966215524135385,0.1580416833829663,0.12076194748390962,0.1036159630388311,0.012180536398124782,0.0
156,26,3,1,1,3,0,1,1,3,0,0,1.0E-9,0.19181823770898476,0.17605363453745887,0.10990078033107827,0.10200189228256308,0.0069859639430984955,0.0
156,27,2,1,1,4,0,1,0,3,0,0,1.0E-9,0.17706593018588868,0.162753055034491,0.1243546563793944,0.06770389572742924,0.004006694830104995,0.0
156,28,3,1,1,4,0,1,0,2,0,0,1.0E-9,0.1668194322653178,0.13011767960763712,0.10950439339606591,0.03270326919836315,0.004251243449060453,0.0
156,29,2,1,1,3,1,1,1,2,1,0,1.0E-9,0.13216228240085803,0.12888598262917447,0.1268724459514601,0.014106135471973227,0.004510718092973857,0.0
156,30,2,0,2,3,1,1,2,2,1,0,1.0E-9,0.23622720342989628,0.19660047550996385,0.18092525627567635,0.16659543879945277,0.005282337008338659,0.0050205871126131575
156,31,2,0,3,4,2,2,2,2,1,0,1.0E-9,0.23009115641188316,0.16034752397435087,0.15054368163369147,0.10522331551510436,0.005802199645185442,0.00460694176128919
156,32,3,2,3,5,2,3,2,2,1,0,1.0E-9,0.2236083088305152,0.17416642178633224,0.13349903681331168,0.12685313049893998,0.006458051282078978,0.001701150748313425
156,33,3,0,2,2,2,2,2,1,2,0,5.208650634644047E-4,1.0E-9,0.21869466757237244,0.1620227333878061,0.1602202419345614,0.11264823450207957,0.007188037108748775
156,34,3,0,2,3,2,3,2,1,2,0,1.233420710841192E-4,1.0E-9,0.21411709274860063,0.15906516498554568,0.13748329081314165,0.11340427381874547,0.008000536883336193
156,35,3,2,3,3,2,3,3,1,2,0,1.979425441278498E-5,1.0E-9,0.2100825289668573,0.15931435771921373,0.14760044456905674,0.10838858527359828,0.00979536532693851
156,36,2,1,2,3,1,2,3,1,2,0,1.514870987714704E-6,1.0E-9,0.17217843660040222,0.15993925950040283,0.15036452999566302,0.14052651297613364,0.0056179848527856775
156,37,3,1,3,3,2,2,3,1,2,0,4.9E-324,1.0E-9,0.18411421982960033,0.16764591316015806,0.13167940262048805,0.11218161960175674,0.003222110942542433
156,38,4,1,2,3,2,2,1,2,1,0,1.0E-9,1.0E-323,0.1661082204692514,0.1642271922639302,0.1609161203413145,0.001847993399431074,0.0
156,39,4,0,2,3,1,2,0,1,0,0,9.723217271106594E-4,4.4E-323,1.0E-9,0.15697647429424832,0.15180096989253888,0.11292535985180899,0.10155737411636524
156,40,4,1,2,4,1,2,0,1,0,0,5.57660541758412E-4,2.5E-323,1.0E-9,0.1732565865572596,0.1546486311149582,0.15380521538393427,0.12583710243120816
156,41,3,2,2,5,1,3,0,0,0,0,3.198378388174108E-4,1.5E-323,1.0E-9,0.1535847040814604,0.14461151297310498,0.14301104543704035,0.10037778499496769
156,42,1,0,2,3,1,1,1,0,1,0,4.9E-324,1.8343819488614367E-4,1.0E-9,0.19682251814418206,0.18388052629456314,0.15337576218399981,0.10889970998377296
156,43,2,0,3,4,1,1,2,1,1,0,1.0E-9,1.0E-323,1.052082251040244E-4,0.19550163899538137,0.1877527941377609,0.12097288882366887,0.10337587839903309
156,44,3,1,4,4,1,1,2,1,1,0,6.034059938503662E-5,4.9E-324,1.0E-9,0.19446132024730645,0.18648532394248868,0.11740950232371736,0.10916313337203101
156,45,4,0,4,4,1,1,2,2,1,0,3.4607445668296974E-5,1.0E-9,1.0E-323,0.18553753257101316,0.18416389703814384,0.12245026383076811,0.10481293592697488
156,46,4,1,5,4,1,1,2,2,1,0,6.4E-323,1.98485813513667E-5,1.0E-9,0.17055169856395958,0.14520113467624,0.13610897226163593,0.10240040088061098
156,47,4,1,4,4,0,1,2,2,1,0,3.26E-322,1.1383856105356098E-5,1.0E-9,0.15020966303559932,0.1458899164593582,0.12575321494976635,0.10938787554568423
156,48,4,2,3,3,0,1,1,2,1,0,2.273E-321,1.148670924526799E-5,1.0E-9,0.19479139046473504,0.14720009932434186,0.14475511102874528,0.14018726432546427
156,49,3,1,2,2,0,1,1,2,1,0,1.202E-320,1.1590491663298984E-5,1.0E-9,0.18211039901278514,0.17830318828380415,0.14303074091489876,0.0
156,50,3,2,3,2,1,1,1,2,1,0,4.9807E-320,1.2351407440994562E-5,1.0E-9,0.18838248358443535,0.1648401875585505,0.13024983292324127,0.0
156,51,2,1,3,2,1,0,1,2,1,0,1.9069E-319,1.3162277339495855E-5,1.0E-9,0.19931442318804865,0.15188327447298913,0.10345238789664436,0.0
156,52,3,0,3,2,1,0,2,2,1,0
156,53,3,0,3,2,1,0,2,2,1,0
156,54,3,2,3,2,1,0,2,2,1,0
156,55,2,1,2,1,0,0,1,1,0,0
156,56,1,1,1,0,0,0,1,0,0,0
156,57,0,0,0,0,0,0,0,0,0,0
156,58,0,0,0,0,0,0,0,0,0,0
156,59,0,0,0,0,0,0,0,0,0,0
156,60,0,0,0,0,0,0,0,0,0,0
157,0,8,0,2,3,0,0,5,5,1,0,0.2,0.19129439503307755,0.18497157728213018,0.1848175206682798,0.16479100922892875,0.1586686776891481,0.1217319010512352
157,1,8,0,2,3,0,0,6,6,1,0,0.4026838838233391,0.16959246190358357,0.16666666666666669,0.16212174949468328,0.1311714626183432,0.12427977907391231,0.11027770092094145
157,2,8,0,3,4,0,0,7,7,1,0,0.4885,0.19913951437951355,0.1822609456849969,0.16666666666666669,0.15333353737257377,0.13612092872455317,0.13072885638114518
157,3,8,0,4,5,0,0,8,8,1,0,0.5225,0.2,0.18463283643830736,0.17023390563867516,0.14058068795024628,0.13039467877411887,0.11277505591442603
157,4,8,8,5,5,0,0,8,8,1,0,0.6065,0.2,0.17447894360879715,0.16995535960262598,0.1626486042757742,0.15602027833022591,0.14761103348505933
157,5,2,1,4,3,1,1,3,3,0,0,0.5715,0.2,0.15922206793739596,0.15097873911385362,0.1288261058463251,0.12031607962487517,0.11282165870022948
157,6,3,2,4,3,1,1,2,3,0,0,0.2855,0.2,0.1802046517151314,0.17409929431015192,0.13322529141901357,0.1262004661800226,0.11382204605484832
157,7,3,0,2,2,1,1,2,2,0,0,0.26949999999999996,0.2,0.19092383943627705,0.18840376773317563,0.1701777935533773,0.16442908367499434,0.1354846306547594
157,8,3,0,2,3,1,1,2,2,0,0,0.25349999999999995,0.2,0.17734610541608886,0.14237224018201655,0.1395382037590816,0.13701163767193947,0.11445951580350468
157,9,3,0,2,3,1,1,2,3,0,0,0.23749999999999996,0.2,0.18747251013942734,0.17979620292167459,0.17199149089742038,0.17015612800555252,0.15951723270992035
157,10,4,1,3,4,1,1,2,3,0,0,0.22149999999999997,0.2,0.18990592745334417,0.18514168739278258,0.17387316306781248,0.16255160499333188,0.15742748156508707
157,11,3,1,3,5,1,1,2,2,0,0,0.2,0.19827499999999998,0.17796965034571594,0.1684325104848528,0.1529516932009285,0.1459615005724036,0.11003255901850774
157,12,2,2,3,5,1,1,2,2,0,0,0.18836124999999998,0.18489755067826374,0.17027915893170478,0.16920897878455665,0.16751907764568125,0.16666666666666669,0.16568595274949133
157,13,2,0,2,2,1,1,2,1,0,0,0.2,0.1870575659355173,0.15733633392260982,0.1568082211549328,0.1469922140339182,0.1368999810680851,0.13127093749999996
157,14,3,1,2,3,1,1,2,2,0,0,0.16666666666666669,0.13560053542257067,0.13380472381376501,0.12842154629388436,0.1275346427519077,0.1195,0.1039205840874944
157,15,3,1,2,3,0,0,2,2,0,0,0.19983272066196545,0.18877071127948175,0.13888888888888892,0.12444058689318577,0.12278548027800605,0.12051144499999997,0.11901198571190347
157,16,2,1,1,3,0,0,1,3,0,1,0.1879671560029341,0.1613285949690298,0.1582637554517066,0.15235573979859607,0.13888888888888892,0.13716377763299464,0.12158299118754472
157,17,2,0,1,3,0,0,0,4,0,1,0.14742489805032633,0.14006069035041224,0.13888888888888892,0.13866387733111063,0.13161449589274016,0.12499782936341981,0.12078704112866727
157,18,2,1,1,3,0,0,1,5,0,1,0.19844116807603096,0.19582764099604366,0.1608011857096796,0.15486055366434237,0.14790625656674986,0.13888888888888892,0.10332546045986978
157,19,2,1,2,3,0,0,2,4,0,1,5.7018096739677726E-5,0.19937925936185402,0.18151390477839335,0.17919880001675775,0.1666666666666667,0.14795039006870273,0.1122878056446951
157,20,2,1,2,4,0,0,2,3,0,1,0.18841028320558229,0.16747606487250893,0.1666666666666667,0.16485354062059415,0.16393029860420333,0.11954942593468076,0.10411017889305661
